0.0,1720173596674,973.7840576171875
1.0,1720173596684,969.521484375
2.0,1720173596692,968.92919921875
3.0,1720173596700,967.6615600585938
4.0,1720173596708,965.56005859375
5.0,1720173596715,962.523193359375
6.0,1720173596723,958.5135498046875
7.0,1720173596730,953.5567016601562
8.0,1720173596738,947.7310791015625
9.0,1720173596745,941.1455078125
10.0,1720173596753,933.901611328125
11.0,1720173596761,926.0228881835938
12.0,1720173596770,917.198974609375
13.0,1720173596784,905.8521728515625
14.0,1720173596798,898.2230224609375
15.0,1720173596808,895.5333251953125
16.0,1720173596816,894.1326293945312
17.0,1720173596824,893.1744384765625
18.0,1720173596832,892.465576171875
19.0,1720173596841,891.92529296875
20.0,1720173596849,891.5067138671875
21.0,1720173596865,891.5067138671875
22.0,1720173596873,891.1788940429688
23.0,1720173596882,890.9195556640625
24.0,1720173596890,890.7129516601562
25.0,1720173596901,890.5463256835938
26.0,1720173596915,890.4102783203125
27.0,1720173596924,890.297607421875
28.0,1720173596932,890.2030029296875
29.0,1720173596941,890.1221313476562
30.0,1720173596953,890.0521850585938
31.0,1720173596967,889.9905395507812
32.0,1720173596976,889.9353637695312
33.0,1720173596986,889.8849487304688
34.0,1720173596995,889.8382568359375
35.0,1720173597005,889.7939453125
36.0,1720173597014,889.751220703125
37.0,1720173597024,889.7090454101562
38.0,1720173597033,889.6669921875
39.0,1720173597041,889.6241455078125
40.0,1720173597051,889.5798950195312
41.0,1720173597068,889.5335083007812
42.0,1720173597080,889.4841918945312
43.0,1720173597092,889.4312744140625
44.0,1720173597111,889.373779296875
45.0,1720173597121,889.3107299804688
46.0,1720173597130,889.2410888671875
47.0,1720173597139,889.1629638671875
48.0,1720173597148,889.074462890625
49.0,1720173597157,888.972412109375
50.0,1720173597168,888.8521118164062
51.0,1720173597178,888.7057495117188
52.0,1720173597187,888.5189208984375
53.0,1720173597196,888.2605590820312
54.0,1720173597206,887.8367919921875
55.0,1720173597216,886.5431518554688
56.0,1720173597226,884.7612915039062
57.0,1720173597235,882.0697631835938
58.0,1720173597245,880.0930786132812
59.0,1720173597256,879.45703125
60.0,1720173597267,878.33544921875
61.0,1720173597278,877.4208374023438
62.0,1720173597293,877.4208374023438
63.0,1720173597306,876.693603515625
64.0,1720173597315,876.066650390625
65.0,1720173597325,875.4888305664062
66.0,1720173597340,874.93310546875
67.0,1720173597357,874.3812255859375
68.0,1720173597367,873.8172607421875
69.0,1720173597378,873.2252807617188
70.0,1720173597389,872.5884399414062
71.0,1720173597399,871.885986328125
72.0,1720173597409,871.0929565429688
73.0,1720173597420,870.17529296875
74.0,1720173597430,869.08544921875
75.0,1720173597441,867.7536010742188
76.0,1720173597454,866.0712890625
77.0,1720173597464,863.86376953125
78.0,1720173597474,860.8568115234375
79.0,1720173597485,856.7415771484375
80.0,1720173597496,851.8160400390625
81.0,1720173597506,847.5584106445312
82.0,1720173597521,844.1925048828125
83.0,1720173597531,840.8157348632812
84.0,1720173597575,836.8248291015625
85.0,1720173597587,831.6049194335938
86.0,1720173597599,829.4345703125
87.0,1720173597610,824.677490234375
88.0,1720173597622,814.43896484375
89.0,1720173597633,803.730712890625
90.0,1720173597645,793.4434204101562
91.0,1720173597656,781.571533203125
92.0,1720173597668,768.3906860351562
93.0,1720173597679,755.93701171875
94.0,1720173597691,745.227783203125
95.0,1720173597703,736.0308227539062
96.0,1720173597714,727.5546875
97.0,1720173597726,718.3088989257812
98.0,1720173597741,710.5921020507812
99.0,1720173597753,703.7359008789062
100.0,1720173597764,695.167236328125
101.0,1720173597776,684.3601684570312
102.0,1720173597801,670.2432250976562
103.0,1720173597823,670.2432250976562
104.0,1720173597841,653.6334838867188
105.0,1720173597854,630.0537109375
106.0,1720173597865,615.2325439453125
107.0,1720173597876,605.8692626953125
108.0,1720173597887,599.15478515625
109.0,1720173597898,591.107421875
110.0,1720173597910,582.9486083984375
111.0,1720173597922,574.4279174804688
112.0,1720173597934,566.094482421875
113.0,1720173597945,559.4425048828125
114.0,1720173597956,552.888671875
115.0,1720173597976,546.2785034179688
116.0,1720173597988,539.3851318359375
117.0,1720173598006,532.73046875
118.0,1720173598021,526.697998046875
119.0,1720173598035,521.6761474609375
120.0,1720173598050,517.8341064453125
121.0,1720173598067,514.953857421875
122.0,1720173598081,512.6259765625
123.0,1720173598101,510.5123291015625
124.0,1720173598114,508.3873291015625
125.0,1720173598127,506.1442565917969
126.0,1720173598151,503.72088623046875
127.0,1720173598163,501.21258544921875
128.0,1720173598175,498.725830078125
129.0,1720173598187,496.31634521484375
130.0,1720173598200,493.88397216796875
131.0,1720173598212,491.43682861328125
132.0,1720173598224,488.87420654296875
133.0,1720173598236,486.171875
134.0,1720173598251,483.3126220703125
135.0,1720173598263,480.2039794921875
136.0,1720173598279,476.92828369140625
137.0,1720173598291,473.4367370605469
138.0,1720173598304,469.849365234375
139.0,1720173598327,466.053955078125
140.0,1720173598339,462.208740234375
141.0,1720173598351,458.17333984375
142.0,1720173598363,453.9847412109375
143.0,1720173598376,450.02972412109375
144.0,1720173598393,450.02972412109375
145.0,1720173598411,446.02734375
146.0,1720173598428,442.1365966796875
147.0,1720173598440,438.25457763671875
148.0,1720173598454,434.59979248046875
149.0,1720173598467,431.20196533203125
150.0,1720173598486,427.9384765625
151.0,1720173598498,424.7179260253906
152.0,1720173598509,421.2995910644531
153.0,1720173598523,417.81341552734375
154.0,1720173598536,413.9696044921875
155.0,1720173598553,410.23834228515625
156.0,1720173598565,406.3654479980469
157.0,1720173598576,402.53460693359375
158.0,1720173598588,398.47137451171875
159.0,1720173598599,394.7472229003906
160.0,1720173598611,391.41192626953125
161.0,1720173598622,388.4576416015625
162.0,1720173598643,385.9543151855469
163.0,1720173598656,383.9134521484375
164.0,1720173598674,382.14874267578125
165.0,1720173598692,380.75537109375
166.0,1720173598704,379.534912109375
167.0,1720173598715,378.5123291015625
168.0,1720173598727,377.54742431640625
169.0,1720173598739,376.712890625
170.0,1720173598750,375.7320556640625
171.0,1720173598763,375.142822265625
